date,team,opponent,location,result,overtimes,points,opp_points,field_goals_made,field_goals_attempted,three_point_field_goals_made,three_point_field_goals_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,rebounds,assists,turnovers,steals,blocks,fouls,disqualifications,technical_fouls,opp_field_goals_made,opp_field_goals_attempted,opp_three_point_field_goals_made,opp_three_point_field_goals_attempted,opp_free_throws_made,opp_free_throws_attempted,opp_offensive_rebounds,opp_defensive_rebounds,opp_rebounds,opp_assists,opp_turnovers,opp_steals,opp_blocks,opp_fouls,opp_disqualifications,opp_technical_fouls
11/16/2023,American,NJIT,home,W,0,87,73,29,60,13,31,16,21,10,26,36,21,10,5,3,12,0,0,30,58,5,17,8,10,3,22,25,11,10,7,2,19,0,0
11/19/2023,American,Georgetown,away,L,1,83,88,29,62,9,27,16,21,12,26,38,12,14,6,1,20,0,0,30,61,10,28,18,26,10,22,32,13,11,5,4,19,1,0
11/22/2023,American,Mount St. Mary's,home,W,0,68,65,23,58,11,28,11,17,14,21,35,14,12,9,2,18,0,1,25,59,4,18,11,17,15,25,40,9,14,5,5,19,1,0
11/26/2023,American,Hood,home,W,0,103,74,36,70,19,45,12,18,15,31,46,28,6,7,2,18,1,1,25,58,15,36,9,17,6,22,28,13,10,2,0,19,0,1
11/29/2023,American,Harvard,away,L,0,75,80,27,61,9,27,12,16,14,24,38,13,14,2,1,17,1,0,28,53,10,19,14,22,4,20,24,12,7,6,3,15,0,0
12/02/2023,American,Saint Francis (PA),home,L,0,73,75,27,57,11,29,8,11,11,27,38,17,15,7,2,20,0,0,25,56,11,28,14,19,9,21,30,17,9,9,4,15,0,0
12/06/2023,American,Saint Joseph's,away,L,0,53,69,19,51,3,24,12,17,11,15,26,8,7,5,2,10,0,0,26,55,12,31,5,6,11,24,35,14,9,3,2,13,0,0
12/09/2023,American,VMI,away,W,0,77,69,26,49,8,22,17,22,9,26,35,12,13,4,2,20,0,1,23,59,9,25,14,18,12,16,28,10,9,4,1,19,0,0
12/21/2023,American,Virginia Tech,away,L,0,55,77,21,54,8,15,5,11,8,15,23,13,9,6,0,13,0,0,32,50,5,17,8,12,5,25,30,23,7,4,5,14,0,0
12/29/2023,American,UMBC,away,W,0,87,85,31,58,15,31,10,16,5,26,31,21,10,9,4,15,0,0,30,65,16,33,9,11,11,26,37,13,14,4,2,14,1,0
01/03/2024,American,Lehigh,home,W,0,75,66,27,49,10,24,11,14,3,35,38,16,17,5,2,17,0,0,26,61,8,24,6,12,5,20,25,12,8,11,0,14,0,0
01/06/2024,American,Bucknell,away,W,0,71,63,27,58,11,25,6,11,9,24,33,16,3,5,3,12,0,0,24,56,10,25,5,7,9,25,34,13,8,1,4,13,0,0
01/10/2024,American,Boston U.,away,L,0,68,72,23,61,9,33,11,15,12,25,37,10,7,6,0,18,1,1,24,56,11,26,13,18,11,24,35,12,10,2,1,19,1,1
01/13/2024,American,Army West Point,home,W,0,79,60,32,55,8,18,7,12,7,27,34,21,11,5,0,20,1,0,19,49,9,26,13,22,8,18,26,14,11,4,7,16,0,0
01/15/2024,American,Loyola Maryland,away,W,0,66,52,24,41,4,13,14,19,4,25,29,6,17,6,3,21,1,1,19,47,4,20,10,20,8,16,24,8,15,9,1,19,1,0
01/20/2024,American,Lehigh,away,L,0,68,70,26,62,10,25,6,9,10,23,33,14,13,6,3,18,0,0,23,45,6,17,18,20,1,25,26,15,13,5,1,17,0,0
01/24/2024,American,Holy Cross,home,W,0,84,65,29,56,10,28,16,19,8,23,31,18,11,14,2,17,0,0,24,50,7,16,10,14,4,21,25,9,16,5,3,16,0,0
01/27/2024,American,Colgate,home,L,0,54,73,20,52,5,19,9,11,8,18,26,10,10,0,2,10,0,0,30,57,9,20,4,6,8,26,34,13,7,2,3,15,0,0
01/31/2024,American,Lafayette,away,W,0,69,66,24,50,11,31,10,17,6,23,29,17,9,5,1,16,0,0,25,53,9,23,7,12,7,24,31,19,10,4,0,17,0,0
02/03/2024,American,Bucknell,home,W,1,75,66,22,54,14,33,17,22,10,29,39,18,13,4,1,16,0,0,23,56,8,27,12,19,7,22,29,6,11,5,2,19,1,1
02/07/2024,American,Loyola Maryland,home,L,0,43,44,16,46,2,25,9,12,5,25,30,6,9,6,2,10,0,0,15,51,4,20,10,11,11,25,36,6,12,6,1,11,0,0
02/10/2024,American,Holy Cross,away,L,0,56,58,21,48,7,16,7,9,4,25,29,9,10,2,1,15,0,0,22,53,6,19,8,13,9,24,33,13,8,4,4,12,0,0
02/14/2024,American,Navy,away,W,0,59,42,19,43,6,15,15,17,4,32,36,11,12,5,2,16,0,0,15,53,7,23,5,13,10,21,31,11,8,5,3,17,0,1
02/17/2024,American,Lafayette,home,L,0,62,68,21,54,7,22,13,16,10,22,32,11,10,5,3,17,0,0,23,47,13,27,9,12,4,24,28,15,12,5,4,14,0,0
02/21/2024,American,Boston U.,home,L,0,52,67,15,42,5,15,17,27,12,14,26,8,10,5,0,17,0,0,20,45,8,24,19,20,10,24,34,11,14,7,5,24,0,0
02/25/2024,American,Colgate,away,W,0,66,64,27,57,9,21,3,6,7,23,30,13,12,7,0,14,0,0,24,47,5,13,11,17,4,25,29,17,14,4,2,11,0,0
02/28/2024,American,Army West Point,away,W,0,73,51,27,48,12,25,7,8,5,27,32,23,10,6,1,12,0,0,18,52,10,25,5,7,8,16,24,12,9,7,0,8,0,0
03/02/2024,American,Navy,home,L,0,65,71,25,58,4,22,11,15,12,15,27,11,8,9,0,16,0,0,25,45,9,16,12,16,7,22,29,11,16,5,2,18,0,0
03/07/2024,American,Bucknell,home,L,0,57,80,16,47,6,25,19,24,10,23,33,9,11,0,4,20,1,0,27,58,9,25,17,22,12,22,34,11,3,7,1,20,0,0
11/07/2023,App State,Oakland City,home,W,0,87,49,32,71,9,27,14,29,17,34,51,18,7,11,7,10,0,0,17,60,6,27,9,14,10,29,39,5,18,4,3,20,0,0
11/11/2023,App State,NIU,away,L,0,78,91,32,77,5,19,9,16,18,22,40,10,12,7,2,22,1,0,29,58,9,23,24,29,6,28,34,15,14,3,3,14,0,0
11/14/2023,App State,Oregon St.,away,L,1,71,81,26,63,9,27,10,17,11,30,41,13,13,3,8,18,0,1,26,64,13,34,16,21,12,31,43,14,11,8,3,17,0,1
11/21/2023,App State,UNCW,neutral,W,0,86,56,35,58,8,22,8,13,6,37,43,21,8,6,6,10,0,0,19,62,9,27,9,9,6,22,28,8,7,3,1,11,0,0
11/22/2023,App State,Murray St.,neutral,W,0,67,57,24,61,7,26,12,16,11,32,43,13,10,5,7,14,0,0,22,58,3,18,10,16,7,28,35,6,11,5,2,17,0,0
11/26/2023,App State,Austin Peay,home,W,0,78,58,29,57,9,23,11,12,9,28,37,15,13,7,7,11,0,0,24,66,5,16,5,7,15,19,34,9,11,9,2,14,0,0
11/29/2023,App State,ETSU,home,W,0,72,61,23,44,6,20,20,26,5,35,40,14,11,2,9,17,0,0,23,67,7,23,8,16,14,21,35,7,6,8,2,22,0,0
12/03/2023,App State,Auburn,home,W,0,69,64,22,51,8,17,17,23,6,26,32,9,7,6,2,13,1,1,26,66,3,27,9,19,20,28,48,17,10,3,2,18,0,0
12/05/2023,App State,Central Penn,home,W,0,111,35,44,87,12,36,11,14,25,55,80,31,15,9,16,21,1,0,10,75,1,22,14,25,16,19,35,3,12,10,2,11,0,0
12/13/2023,App State,Queens (NC),away,W,0,93,81,34,61,9,24,16,18,7,24,31,19,9,9,5,16,0,0,28,55,11,26,14,16,4,19,23,13,13,4,1,18,0,0
12/16/2023,App State,Gardner-Webb,neutral,W,0,80,59,34,67,6,23,6,17,7,30,37,19,4,9,6,11,0,0,21,60,6,24,11,17,11,34,45,6,13,3,2,14,0,0
12/21/2023,App State,UNC Asheville,neutral,L,0,63,76,23,64,3,24,14,22,10,27,37,10,7,9,7,14,0,0,28,62,14,25,6,11,11,35,46,17,13,3,3,18,0,0
12/30/2023,App State,ULM,home,W,0,67,55,25,60,4,27,13,16,11,29,40,15,9,5,7,11,0,0,23,62,4,11,5,13,15,27,42,13,11,6,1,16,0,0
01/04/2024,App State,South Alabama,away,W,1,91,84,36,64,5,14,14,22,7,30,37,18,12,6,4,13,0,0,33,74,7,23,11,12,11,22,33,11,10,8,2,17,0,0
01/06/2024,App State,Troy,away,L,0,62,66,23,56,5,18,11,18,10,32,42,10,14,5,7,15,1,0,25,64,8,25,8,12,11,27,38,11,10,13,0,18,0,0
01/11/2024,App State,Coastal Carolina,away,W,0,70,45,28,62,7,22,7,11,13,30,43,15,11,5,5,12,0,0,18,57,2,19,7,11,10,23,33,10,13,7,2,8,0,0
01/13/2024,App State,James Madison,away,W,0,59,55,25,54,4,14,5,9,14,28,42,11,23,8,7,11,0,0,23,64,3,17,6,7,13,17,30,10,13,17,1,10,0,0
01/17/2024,App State,Georgia St.,home,W,0,76,68,29,65,4,15,14,24,17,34,51,18,9,3,7,10,0,0,26,69,10,28,6,8,11,25,36,10,7,6,1,15,0,0
01/20/2024,App State,Coastal Carolina,home,W,0,88,59,36,64,8,20,8,13,10,31,41,19,10,9,8,9,0,0,25,69,4,16,5,5,13,21,34,8,12,6,5,11,0,0
01/25/2024,App State,Ga. Southern,home,W,0,84,74,28,60,7,20,21,36,16,28,44,12,11,6,9,18,0,0,27,61,3,14,17,23,9,26,35,5,10,9,1,25,1,0
01/27/2024,App State,James Madison,home,W,0,82,76,23,55,6,15,30,40,10,29,39,11,11,7,12,14,0,0,29,69,6,17,12,17,13,28,41,12,13,8,4,29,2,0
02/01/2024,App State,Georgia St.,away,W,0,81,71,29,66,6,18,17,26,13,36,49,17,6,4,9,9,0,0,29,76,8,19,5,9,14,27,41,16,6,5,6,16,0,0
02/03/2024,App State,Ga. Southern,away,W,1,85,84,34,71,8,18,9,16,18,24,42,14,13,4,6,11,0,0,36,68,10,24,2,6,11,23,34,16,13,8,5,18,0,0
02/07/2024,App State,Texas St.,away,L,0,56,63,21,51,4,19,10,14,5,27,32,11,12,7,8,13,0,0,24,57,4,9,11,15,7,27,34,12,10,9,2,16,0,0
02/10/2024,App State,Toledo,home,W,2,109,104,40,66,8,18,21,29,5,31,36,16,16,12,11,12,0,0,40,81,11,24,13,17,12,25,37,15,14,14,3,19,1,0
02/15/2024,App State,Marshall,home,W,0,73,58,29,57,5,12,10,18,6,32,38,14,12,8,6,9,0,0,22,67,8,21,6,8,13,22,35,9,13,9,2,17,0,0
02/17/2024,App State,Louisiana,home,W,0,85,73,31,64,8,16,15,17,11,24,35,11,6,7,5,8,0,0,31,69,6,22,5,5,13,24,37,10,9,2,2,15,0,0
02/22/2024,App State,Old Dominion,away,W,0,82,67,30,62,9,18,13,21,16,31,47,15,13,6,7,16,0,0,26,64,6,21,9,13,9,20,29,9,8,9,6,15,0,0
02/24/2024,App State,Marshall,away,W,0,65,58,22,58,7,19,14,20,13,33,46,11,10,5,1,10,0,0,24,73,3,23,7,9,18,28,46,9,8,7,3,18,0,0
02/28/2024,App State,Old Dominion,home,W,0,89,64,32,63,7,17,18,24,12,35,47,15,9,5,2,13,0,0,23,61,11,23,7,10,4,23,27,7,8,3,3,17,0,0
03/01/2024,App State,Arkansas St.,home,W,0,80,57,31,63,8,17,10,12,9,39,48,12,10,4,8,13,0,0,24,68,5,26,4,14,13,25,38,7,8,8,1,14,0,0
03/09/2024,App State,Ga. Southern,neutral,W,1,85,80,30,58,2,10,23,27,11,36,47,17,17,3,12,13,0,0,30,82,9,25,11,15,17,19,36,12,4,11,1,21,2,0
03/10/2024,App State,Arkansas St.,neutral,L,0,65,67,26,53,4,12,9,13,7,20,27,10,5,3,3,12,0,0,26,59,5,15,10,12,14,22,36,8,8,3,1,14,0,0
11/08/2023,Arizona St.,Mississippi St.,neutral,L,0,56,71,17,53,5,21,17,26,7,24,31,11,10,7,1,19,0,0,22,55,10,26,17,22,11,33,44,11,15,7,3,18,0,0
11/11/2023,Arizona St.,Texas Southern,home,W,0,63,52,21,57,6,18,15,28,12,32,44,12,14,11,5,12,1,0,22,68,5,29,3,7,16,33,49,13,19,5,1,22,1,0
11/16/2023,Arizona St.,UMass Lowell,home,W,0,71,69,26,63,7,23,12,21,13,19,32,12,9,13,5,12,0,1,26,54,6,16,11,14,11,29,40,10,21,5,2,18,1,0
11/23/2023,Arizona St.,BYU,neutral,L,0,49,77,19,57,2,20,9,18,8,24,32,7,10,6,0,17,0,0,27,66,14,33,9,12,18,33,51,18,14,6,0,16,0,0
11/24/2023,Arizona St.,Vanderbilt,neutral,W,0,82,67,29,56,10,22,14,17,7,30,37,14,10,5,5,20,0,0,24,64,5,29,14,20,13,22,35,14,5,6,1,20,0,0
11/29/2023,Arizona St.,Sam Houston,home,W,0,78,61,33,64,4,18,8,19,8,34,42,19,10,8,7,15,0,0,24,68,5,22,8,11,12,30,42,13,15,5,3,17,0,0
12/03/2023,Arizona St.,San Francisco,home,W,0,72,61,27,58,5,15,13,21,9,31,40,12,13,7,2,15,1,1,23,63,5,30,10,14,10,27,37,10,14,6,3,18,1,2
12/06/2023,Arizona St.,SMU,home,W,0,76,74,19,52,6,20,32,43,5,29,34,11,8,10,5,17,0,1,29,64,6,21,10,19,12,32,44,13,15,6,2,27,1,1
12/09/2023,Arizona St.,San Diego,away,L,0,84,89,29,61,12,29,14,24,7,26,33,19,12,13,5,12,0,0,33,71,12,29,11,15,15,31,46,21,14,7,2,17,0,0
12/16/2023,Arizona St.,TCU,neutral,L,0,59,79,20,52,5,20,14,21,7,26,33,11,19,7,6,14,1,1,31,68,6,18,11,15,13,28,41,24,13,13,4,19,0,1
12/20/2023,Arizona St.,Northwestern,neutral,L,0,46,65,16,51,3,18,11,18,5,26,31,9,10,6,0,11,0,0,26,55,9,22,4,9,6,35,41,13,12,5,2,16,0,0
12/29/2023,Arizona St.,Stanford,away,W,0,76,73,29,63,10,32,8,14,6,26,32,15,9,5,4,13,0,0,30,63,10,24,3,7,9,32,41,18,13,3,1,17,0,0
12/31/2023,Arizona St.,California,away,W,0,71,69,25,65,10,31,11,14,6,29,35,3,12,9,6,18,0,0,23,60,5,27,18,22,9,36,45,12,15,8,4,13,0,0
01/04/2024,Arizona St.,Utah,home,W,0,82,70,30,60,12,28,10,16,7,29,36,18,13,10,6,11,0,1,28,68,7,22,7,12,15,27,42,14,15,7,2,17,0,0
01/06/2024,Arizona St.,Colorado,home,W,0,76,73,25,57,8,22,18,27,8,22,30,13,8,11,8,20,0,0,23,48,7,20,20,27,7,28,35,11,13,4,1,18,1,1
01/11/2024,Arizona St.,Washington,away,L,0,67,82,24,59,4,17,15,21,8,21,29,9,10,7,6,21,1,3,30,59,13,25,9,16,10,30,40,17,15,3,4,18,0,1
01/17/2024,Arizona St.,UCLA,home,L,0,66,68,23,54,11,27,9,14,9,18,27,10,6,6,2,17,0,4,22,46,7,19,17,23,8,25,33,15,11,2,7,17,1,1
01/20/2024,Arizona St.,Southern California,home,W,0,82,67,30,70,8,26,14,19,14,20,34,15,9,12,3,14,0,0,27,58,4,15,9,16,15,29,44,14,22,3,5,14,0,1
01/25/2024,Arizona St.,Oregon,away,L,0,61,80,25,57,4,17,7,11,2,25,27,10,9,7,2,13,0,0,28,55,9,23,15,16,3,32,35,16,9,4,4,11,0,0
01/27/2024,Arizona St.,Oregon St.,away,L,0,71,84,23,66,3,26,22,25,8,18,26,9,7,11,2,29,2,0,26,46,3,14,29,49,9,38,47,11,15,4,1,20,1,0
02/01/2024,Arizona St.,Stanford,home,L,0,62,71,23,60,8,32,8,13,8,25,33,13,11,9,3,15,0,1,25,58,8,27,13,17,12,33,45,14,14,3,4,13,0,0
02/03/2024,Arizona St.,California,home,L,0,66,81,27,70,8,24,4,7,15,20,35,12,9,8,1,16,0,0,27,54,11,22,16,19,9,30,39,18,13,6,3,10,0,0
02/08/2024,Arizona St.,Colorado,away,L,0,70,82,27,61,7,22,9,14,5,24,29,14,9,8,2,24,0,0,24,51,8,20,26,29,6,31,37,13,13,7,1,13,0,0
02/10/2024,Arizona St.,Utah,away,W,0,85,77,32,70,10,23,11,15,12,30,42,13,10,10,3,15,1,0,31,67,9,30,6,13,11,28,39,23,13,7,4,15,0,0
02/14/2024,Arizona St.,Oregon St.,home,W,0,79,61,30,52,7,20,12,16,6,25,31,17,15,7,4,17,0,0,25,56,5,18,6,10,9,19,28,15,14,6,1,15,0,1
02/17/2024,Arizona St.,Arizona,away,L,0,60,105,21,58,6,24,12,22,7,21,28,9,12,5,2,20,2,0,36,63,8,20,25,32,10,36,46,21,5,6,5,18,0,0
02/22/2024,Arizona St.,Washington,home,L,1,82,84,27,70,9,24,19,28,11,33,44,16,11,7,4,23,2,1,30,70,8,30,16,26,14,35,49,18,13,7,3,18,0,0
02/24/2024,Arizona St.,Washington St.,home,W,0,73,61,29,59,6,14,9,11,11,24,35,11,10,6,3,13,0,0,24,61,3,18,10,12,14,21,35,13,11,5,4,13,0,0
02/28/2024,Arizona St.,Arizona,home,L,0,67,85,21,60,7,26,18,25,10,20,30,9,8,7,5,16,0,0,32,59,8,21,13,18,10,33,43,18,14,5,2,18,0,0
03/07/2024,Arizona St.,Southern California,away,L,0,73,81,24,48,3,16,22,30,4,18,22,17,6,10,6,23,1,0,22,48,12,24,25,30,9,23,32,18,14,6,5,21,0,0
03/09/2024,Arizona St.,UCLA,away,L,0,47,59,18,48,6,22,5,14,10,24,34,9,15,5,4,13,0,0,18,47,11,20,12,16,7,24,31,16,12,9,0,13,0,0
03/13/2024,Arizona St.,Utah,neutral,L,0,57,90,22,70,3,19,10,17,14,22,36,6,11,10,0,17,1,0,32,54,12,26,14,21,5,37,42,15,18,10,1,15,0,0
11/06/2023,Arkansas St.,Wisconsin,away,L,0,76,105,24,59,4,21,24,33,10,18,28,7,17,7,0,21,1,0,39,60,6,12,21,30,7,26,33,17,14,7,3,24,0,0
11/11/2023,Arkansas St.,Bowling Green,away,L,0,75,81,32,65,7,22,4,9,9,25,34,15,10,3,6,17,1,0,30,60,6,18,15,20,7,28,35,9,6,8,4,13,0,0
11/14/2023,Arkansas St.,Alcorn,home,W,0,100,86,34,65,19,43,13,17,12,20,32,28,10,4,5,23,0,0,28,56,3,7,27,34,12,22,34,10,9,9,1,16,0,0
11/17/2023,Arkansas St.,Iowa,away,L,0,74,88,28,68,10,24,8,17,16,28,44,16,18,5,4,30,2,0,27,58,2,12,32,46,11,28,39,14,7,11,8,17,0,0
11/24/2023,Arkansas St.,San Diego,neutral,L,0,57,71,20,68,4,24,13,18,18,32,50,11,15,5,7,17,0,0,26,64,6,14,13,18,9,31,40,15,11,10,8,13,1,0
11/25/2023,Arkansas St.,UTRGV,neutral,W,0,75,58,24,59,12,29,15,20,16,34,50,16,14,4,5,19,0,0,19,60,1,9,19,27,13,21,34,7,7,9,6,15,0,0
11/28/2023,Arkansas St.,Jackson St.,home,L,0,71,75,21,54,14,34,15,25,10,20,30,14,12,5,2,23,1,1,24,57,4,15,23,29,15,29,44,12,13,8,6,20,0,1
12/01/2023,Arkansas St.,Little Rock,away,L,0,66,77,22,61,7,26,15,24,19,21,40,7,22,7,5,19,0,0,26,57,7,22,18,25,14,26,40,12,16,12,5,20,1,1
12/04/2023,Arkansas St.,Alabama,away,L,0,65,89,22,65,6,30,15,21,15,25,40,10,15,5,7,19,2,2,28,64,13,31,20,24,12,33,45,17,14,10,8,17,1,1
12/09/2023,Arkansas St.,UAB,home,W,0,87,68,33,65,13,30,8,11,9,23,32,21,5,10,3,14,0,0,25,57,6,24,12,16,11,26,37,14,13,5,5,13,0,0
12/13/2023,Arkansas St.,Louisville,away,W,0,75,63,30,68,5,25,10,12,14,29,43,13,11,5,4,19,0,0,22,61,2,15,17,23,13,25,38,5,9,4,5,12,1,0
12/20/2023,Arkansas St.,Belmont,away,L,0,70,74,26,65,12,39,6,9,14,30,44,17,15,7,6,20,1,0,28,58,4,18,14,20,4,27,31,12,8,12,2,14,0,0
12/30/2023,Arkansas St.,Georgia St.,away,L,0,90,91,28,58,11,28,23,32,10,21,31,15,7,1,4,17,1,0,32,67,4,20,23,28,15,25,40,14,4,5,3,20,1,0
01/04/2024,Arkansas St.,Ga. Southern,home,W,0,109,83,37,65,15,29,20,26,16,24,40,22,8,4,5,16,0,0,28,62,10,20,17,25,14,15,29,10,10,5,4,18,0,0
01/06/2024,Arkansas St.,Old Dominion,home,W,0,90,75,31,66,18,39,10,12,10,32,42,19,10,6,2,10,0,0,30,71,9,23,6,8,10,27,37,6,7,7,1,10,0,0
01/11/2024,Arkansas St.,Texas St.,home,W,0,85,82,28,48,8,18,21,31,5,20,25,20,8,10,4,18,0,0,31,60,8,18,12,16,11,22,33,12,12,6,1,23,0,0
01/13/2024,Arkansas St.,Louisiana,home,L,0,77,84,24,50,4,22,25,28,9,23,32,10,16,4,6,14,0,0,33,61,5,13,13,16,7,17,24,19,5,10,3,20,0,0
01/17/2024,Arkansas St.,Southern Miss.,away,L,0,66,69,21,61,14,34,10,17,7,34,41,15,10,3,5,16,0,0,23,65,7,23,16,21,12,38,50,8,8,6,9,13,0,0
01/20/2024,Arkansas St.,Texas St.,away,W,0,79,72,27,65,11,31,14,20,13,19,32,14,8,11,4,19,1,0,24,53,3,9,21,24,10,28,38,10,13,4,4,17,0,0
01/26/2024,Arkansas St.,Louisiana,away,L,0,75,81,26,66,6,26,17,34,21,19,40,9,11,6,2,24,0,0,25,52,5,12,26,32,11,29,40,10,16,6,5,24,2,0
01/28/2024,Arkansas St.,ULM,away,L,1,82,85,24,73,11,39,23,28,20,30,50,16,12,5,4,25,2,0,30,76,4,13,21,29,18,30,48,10,10,7,4,22,0,0
01/31/2024,Arkansas St.,Southern Miss.,home,W,0,78,71,29,62,7,18,13,20,15,28,43,11,9,1,7,20,1,0,21,59,5,14,24,29,11,21,32,8,4,7,5,18,0,0
02/03/2024,Arkansas St.,ULM,home,W,0,95,80,30,50,12,22,23,28,5,22,27,19,15,5,6,20,0,0,29,55,6,8,16,23,7,16,23,10,12,9,1,21,1,1
02/07/2024,Arkansas St.,James Madison,home,L,0,73,77,25,62,9,30,14,19,12,26,38,14,13,4,2,15,0,0,30,66,6,18,11,15,12,28,40,17,9,10,2,16,0,0
02/10/2024,Arkansas St.,Ohio,home,W,0,100,87,37,58,11,22,15,18,10,21,31,18,9,6,5,12,0,0,32,62,13,28,10,11,9,12,21,15,9,4,2,12,0,0
02/15/2024,Arkansas St.,Troy,away,W,0,82,71,33,67,8,17,8,17,19,24,43,10,9,9,5,14,0,0,27,62,5,18,12,15,14,21,35,7,14,5,5,17,0,1
02/17/2024,Arkansas St.,South Alabama,away,W,0,76,73,27,66,7,26,15,22,17,25,42,11,7,2,5,15,0,0,27,54,4,12,15,18,4,27,31,10,6,4,2,17,1,0
02/22/2024,Arkansas St.,Troy,home,W,0,79,71,24,48,11,26,20,25,8,30,38,13,19,9,9,16,0,0,26,65,7,19,12,15,12,18,30,10,13,15,3,17,1,0
02/24/2024,Arkansas St.,South Alabama,home,W,0,95,78,34,65,12,29,15,19,8,26,34,23,6,5,5,21,0,0,26,52,7,12,19,23,3,25,28,9,13,4,3,16,0,0
02/28/2024,Arkansas St.,Coastal Carolina,away,W,0,71,60,28,71,7,30,8,12,14,35,49,14,8,4,3,12,0,0,24,68,3,16,9,12,11,33,44,8,9,3,5,11,1,0
03/01/2024,Arkansas St.,App State,away,L,0,57,80,24,68,5,26,4,14,13,25,38,7,8,8,1,14,0,0,31,63,8,17,10,12,9,39,48,12,10,4,8,13,0,0
03/09/2024,Arkansas St.,Louisiana,neutral,W,0,89,62,34,68,9,22,12,14,15,28,43,15,11,14,7,14,0,1,22,54,3,15,15,20,6,20,26,5,14,8,5,13,0,0
03/10/2024,Arkansas St.,App State,neutral,W,0,67,65,26,59,5,15,10,12,14,22,36,8,8,3,1,14,0,0,26,53,4,12,9,13,7,20,27,10,5,3,3,12,0,0
03/11/2024,Arkansas St.,James Madison,neutral,L,0,71,91,21,59,7,25,22,29,17,19,36,14,10,3,4,13,0,0,35,56,11,19,10,15,5,25,30,16,7,5,5,18,0,0
11/07/2023,Auburn,Baylor,neutral,L,0,82,88,28,63,9,19,17,25,14,24,38,18,15,5,10,32,1,1,26,60,9,19,27,34,14,24,38,10,15,10,4,22,0,1
11/10/2023,Auburn,Southeastern La.,home,W,0,86,71,29,70,11,32,17,20,15,31,46,21,11,6,7,19,0,0,25,63,5,14,16,22,10,23,33,6,9,5,1,20,1,0
11/16/2023,Auburn,Notre Dame,neutral,W,0,83,59,31,58,9,20,12,16,9,26,35,22,13,6,5,18,1,0,21,62,2,26,15,19,14,21,35,9,13,9,2,16,0,0
11/17/2023,Auburn,St. Bonaventure,neutral,W,0,77,60,25,52,8,24,19,27,11,23,34,20,13,4,3,17,0,0,23,58,3,24,11,13,12,20,32,12,16,5,1,20,2,0
11/21/2023,Auburn,Alabama A&M,home,W,0,84,54,26,55,6,24,26,36,13,35,48,19,13,9,6,17,0,0,19,57,3,15,13,17,6,21,27,6,14,8,3,26,0,0
11/29/2023,Auburn,Virginia Tech,home,W,0,74,57,24,62,2,16,24,36,17,23,40,12,8,11,7,22,1,1,14,51,6,20,23,31,17,27,44,7,21,5,2,25,2,0
12/03/2023,Auburn,App State,away,L,0,64,69,26,66,3,27,9,19,20,28,48,17,10,3,2,18,0,0,22,51,8,17,17,23,6,26,32,9,7,6,2,13,1,1
12/09/2023,Auburn,Indiana,neutral,W,0,104,76,35,72,14,29,20,23,11,28,39,25,3,8,3,21,0,0,24,56,6,17,22,29,8,27,35,14,12,2,4,22,0,0
12/13/2023,Auburn,UNC Asheville,neutral,W,0,87,62,34,64,7,21,12,15,9,27,36,19,7,9,5,16,0,1,23,51,7,17,9,18,4,22,26,14,14,6,1,9,0,0
12/17/2023,Auburn,Southern California,home,W,0,91,75,29,61,8,21,25,32,10,25,35,18,8,9,7,22,0,1,24,60,6,19,21,26,13,25,38,9,15,4,3,22,2,0
12/22/2023,Auburn,Alabama St.,home,W,0,82,62,25,54,6,24,26,32,11,30,41,14,18,11,5,13,0,0,22,56,4,18,14,16,6,21,27,7,18,14,5,24,0,0
12/30/2023,Auburn,Chattanooga,home,W,0,101,66,37,66,11,25,16,21,15,31,46,23,9,7,8,14,0,1,22,61,11,33,11,16,7,16,23,16,10,5,3,18,0,0
01/02/2024,Auburn,Penn,home,W,0,88,68,31,63,12,35,14,18,11,26,37,19,6,6,5,11,0,0,25,61,10,28,8,14,12,23,35,11,13,4,2,12,0,1
01/06/2024,Auburn,Arkansas,away,W,0,83,51,34,70,7,18,8,11,11,35,46,16,7,5,5,14,0,2,18,58,7,24,8,15,7,25,32,8,13,4,4,11,0,0
01/09/2024,Auburn,Texas A&M,home,W,0,66,55,20,51,5,22,21,26,8,26,34,18,12,7,6,15,0,0,18,62,3,19,16,19,19,25,44,8,19,11,2,20,0,0
01/13/2024,Auburn,LSU,home,W,0,93,78,28,61,10,25,27,31,8,24,32,20,8,15,7,18,0,0,25,60,9,23,19,25,12,27,39,12,16,6,3,21,0,0
01/17/2024,Auburn,Vanderbilt,away,W,0,80,65,27,58,8,25,18,22,14,25,39,13,10,9,5,22,0,0,20,53,4,18,21,30,13,17,30,4,11,8,2,18,0,0
01/20/2024,Auburn,Ole Miss,home,W,0,82,59,32,55,8,18,10,11,10,19,29,19,16,9,5,17,0,0,21,57,4,17,13,18,16,14,30,11,17,10,3,13,0,0
01/24/2024,Auburn,Alabama,away,L,0,75,79,28,67,5,25,14,18,12,29,41,11,11,10,10,20,1,0,26,68,11,30,16,19,16,30,46,13,14,6,3,19,0,1
01/27/2024,Auburn,Mississippi St.,away,L,0,58,64,19,56,6,24,14,16,6,24,30,12,11,8,6,16,0,0,25,57,5,21,9,18,14,31,45,11,14,5,3,13,0,0
